C1=CC=C2C(=C1)C(=CS2)C3=NC4=C(C(=N3)NCCC5=CC=C(C=C5)O)NC=N4,4.7
CC1(COC1)CN[N+](=O)[O-],0.8
CC1=CC2=C(C=C1)C=CC(=C2C#N)C#N,3.0
C[C@@H]1CN([C@H](CN1C(=O)C2=C(C=C3C(=C2)C(=CN3C)C(=O)C(=O)N(C)C)Cl)C)CC4=CC=C(C=C4)F,3.7
CC(=O)SSCCO,0.0
CCC/C=C\COC(=O)CCC(=O)OCC1=CC2=CC=CC=C2C=C1,4.5
CC(=O)OCC(=O)NC1=CC=CC(=C1)C2=CC=CC(=N2)C3=CC=C(C=C3)OC,3.2
C1CCNC(C1)C2=NC(=C(C(=O)N2)O)C(=O)NCC3=CC=C(C=C3)F,1.2
C=CC[C@@H]([C@@H](CC1=CC=CC=C1)C(=O)N2CCCC2)N=C(C3=CC=CC=C3)C4=CC=CC=C4,6.4
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,19.4
C1=CC=C2C(=C1)C(=O)C3=C(O2)C(=O)N(C3C4=CC=C(C=C4)O)C5=NC=CS5,3.1
CC1=CC=CN2C1=NC(=C(C2=O)C(=O)NCC3=CC=CC=C3OC)O,2.4
CCCNC(=O)C1=CC(=NC=C1)NC2=CC(=C(C(=C2)OC)OC)OC,2.8
COC1=CC2=C(C=C1)OC(=C2)C3=CN4C(=N3)SC(=N4)SC,3.8
C[C@@H](C(=O)NCC(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CCCCN)NC(=O)CN,-8.9
C1=COC(=C1)C(=O)NNC(=O)CSC2=NN=CS2,1.1
C1C(C2C(O1)C=CO2)OC(=O)C(C(C(F)(F)F)(F)F)(F)F,2.5
[2H]C1=C(C(=C2C(=C1[2H])C(=C(C(=C2N=NC3=C(C=C(C=C3)N=NC4=CC=CC=C4C)C)O)[2H])[2H])[2H])[2H],7.1
C1=CC(=CC=C1NC2=NNC(=C2)C3=CC(=C(C=C3)O)F)S(=O)(=O)N,2.1
